"","datetime","u100","closest_lon","closest_lat"
"323",2024-01-14 10:00:00,-3.35685729980469,-7.25,51
"324",2024-01-14 11:00:00,-3.02069091796875,-7.25,51
"325",2024-01-14 12:00:00,-2.74554443359375,-7.25,51
"326",2024-01-14 13:00:00,-2.29234313964844,-7.25,51
"327",2024-01-14 14:00:00,-2.03659057617188,-7.25,51
"328",2024-01-14 15:00:00,-1.52212524414062,-7.25,51
"329",2024-01-14 16:00:00,-1.5048828125,-7.25,51
"330",2024-01-14 17:00:00,-1.98680114746094,-7.25,51
"331",2024-01-14 18:00:00,-2.65689086914062,-7.25,51
"332",2024-01-14 19:00:00,-3.25460815429688,-7.25,51
"333",2024-01-14 20:00:00,-3.76663208007812,-7.25,51
"334",2024-01-14 21:00:00,-3.68641662597656,-7.25,51
"335",2024-01-14 22:00:00,-3.60871887207031,-7.25,51
"336",2024-01-14 23:00:00,-3.15110778808594,-7.25,51
"337",2024-01-15,-2.97386169433594,-7.25,51
"338",2024-01-15 01:00:00,-2.70899963378906,-7.25,51
"339",2024-01-15 02:00:00,-2.50193786621094,-7.25,51
"340",2024-01-15 03:00:00,-2.44075012207031,-7.25,51
"341",2024-01-15 04:00:00,-2.38833618164062,-7.25,51
"342",2024-01-15 05:00:00,-2.31089782714844,-7.25,51
"343",2024-01-15 06:00:00,-2.77726745605469,-7.25,51
"344",2024-01-15 07:00:00,-3.2188720703125,-7.25,51
"345",2024-01-15 08:00:00,-3.63142395019531,-7.25,51
"346",2024-01-15 09:00:00,-4.30552673339844,-7.25,51
"347",2024-01-15 10:00:00,-5.41622924804688,-7.25,51
"348",2024-01-15 11:00:00,-5.29702758789062,-7.25,51
"349",2024-01-15 12:00:00,-4.93630981445312,-7.25,51
"350",2024-01-15 13:00:00,-4.61814880371094,-7.25,51
"351",2024-01-15 14:00:00,-4.12126159667969,-7.25,51
"352",2024-01-15 15:00:00,-3.37269592285156,-7.25,51
"353",2024-01-15 16:00:00,-2.80918884277344,-7.25,51
"354",2024-01-15 17:00:00,-2.76507568359375,-7.25,51
"355",2024-01-15 18:00:00,-2.84506225585938,-7.25,51
"356",2024-01-15 19:00:00,-2.93910217285156,-7.25,51
"357",2024-01-15 20:00:00,-2.75022888183594,-7.25,51
"358",2024-01-15 21:00:00,-2.51521301269531,-7.25,51
"359",2024-01-15 22:00:00,-2.62406921386719,-7.25,51
"360",2024-01-15 23:00:00,-2.00357055664062,-7.25,51
"361",2024-01-16,-1.98681640625,-7.25,51
"362",2024-01-16 01:00:00,-2.17747497558594,-7.25,51
"363",2024-01-16 02:00:00,-2.40739440917969,-7.25,51
"364",2024-01-16 03:00:00,-2.54753112792969,-7.25,51
"365",2024-01-16 04:00:00,-2.61416625976562,-7.25,51
"366",2024-01-16 05:00:00,-2.37318420410156,-7.25,51
"367",2024-01-16 06:00:00,-2.02864074707031,-7.25,51
"368",2024-01-16 07:00:00,-1.58250427246094,-7.25,51
"369",2024-01-16 08:00:00,-1.13243103027344,-7.25,51
"370",2024-01-16 09:00:00,-0.919692993164062,-7.25,51
"371",2024-01-16 10:00:00,0.211715698242188,-7.25,51
"372",2024-01-16 11:00:00,0.0408935546875,-7.25,51
"373",2024-01-16 12:00:00,-0.208099365234375,-7.25,51
"374",2024-01-16 13:00:00,-0.19989013671875,-7.25,51
"375",2024-01-16 14:00:00,-0.552719116210938,-7.25,51
"376",2024-01-16 15:00:00,-0.578643798828125,-7.25,51
"377",2024-01-16 16:00:00,-1.03703308105469,-7.25,51
"378",2024-01-16 17:00:00,-1.89840698242188,-7.25,51
"379",2024-01-16 18:00:00,-2.771484375,-7.25,51
"380",2024-01-16 19:00:00,-3.70777893066406,-7.25,51
"381",2024-01-16 20:00:00,-4.24595642089844,-7.25,51
"382",2024-01-16 21:00:00,-4.6949462890625,-7.25,51
"383",2024-01-16 22:00:00,-6.10942077636719,-7.25,51
"384",2024-01-16 23:00:00,-6.13217163085938,-7.25,51
"385",2024-01-17,-6.74441528320312,-7.25,51
"386",2024-01-17 01:00:00,-7.11979675292969,-7.25,51
"387",2024-01-17 02:00:00,-7.22238159179688,-7.25,51
"388",2024-01-17 03:00:00,-7.56927490234375,-7.25,51
"389",2024-01-17 04:00:00,-7.75245666503906,-7.25,51
"390",2024-01-17 05:00:00,-7.74322509765625,-7.25,51
"391",2024-01-17 06:00:00,-7.56390380859375,-7.25,51
"392",2024-01-17 07:00:00,-7.69091796875,-7.25,51
"393",2024-01-17 08:00:00,-7.89039611816406,-7.25,51
"394",2024-01-17 09:00:00,-8.31439208984375,-7.25,51
"395",2024-01-17 10:00:00,-8.91358947753906,-7.25,51
"396",2024-01-17 11:00:00,-8.44566345214844,-7.25,51
"397",2024-01-17 12:00:00,-8.33647155761719,-7.25,51
"398",2024-01-17 13:00:00,-7.92636108398438,-7.25,51
"399",2024-01-17 14:00:00,-7.38822937011719,-7.25,51
"400",2024-01-17 15:00:00,-6.637939453125,-7.25,51
"401",2024-01-17 16:00:00,-5.47291564941406,-7.25,51
"402",2024-01-17 17:00:00,-4.75003051757812,-7.25,51
"403",2024-01-17 18:00:00,-4.28073120117188,-7.25,51
"404",2024-01-17 19:00:00,-3.79695129394531,-7.25,51
"405",2024-01-17 20:00:00,-3.33074951171875,-7.25,51
"406",2024-01-17 21:00:00,-3.00732421875,-7.25,51
"407",2024-01-17 22:00:00,-2.6641845703125,-7.25,51
"408",2024-01-17 23:00:00,-2.55604553222656,-7.25,51
"409",2024-01-18,-1.88288879394531,-7.25,51
"410",2024-01-18 01:00:00,-1.04255676269531,-7.25,51
"411",2024-01-18 02:00:00,-0.615890502929688,-7.25,51
"412",2024-01-18 03:00:00,-0.753753662109375,-7.25,51
"413",2024-01-18 04:00:00,-0.939468383789062,-7.25,51
"414",2024-01-18 05:00:00,-0.878875732421875,-7.25,51
"415",2024-01-18 06:00:00,-0.72808837890625,-7.25,51
"416",2024-01-18 07:00:00,-0.668563842773438,-7.25,51
"417",2024-01-18 08:00:00,-0.671234130859375,-7.25,51
"418",2024-01-18 09:00:00,-0.665695190429688,-7.25,51
"419",2024-01-18 10:00:00,0.912429809570312,-7.25,51
"420",2024-01-18 11:00:00,1.12225341796875,-7.25,51
"421",2024-01-18 12:00:00,0.975982666015625,-7.25,51
"422",2024-01-18 13:00:00,0.864501953125,-7.25,51
"423",2024-01-18 14:00:00,0.716323852539062,-7.25,51
"424",2024-01-18 15:00:00,0.737060546875,-7.25,51
"425",2024-01-18 16:00:00,0.919723510742188,-7.25,51
"426",2024-01-18 17:00:00,0.972152709960938,-7.25,51
"427",2024-01-18 18:00:00,1.00447082519531,-7.25,51
"428",2024-01-18 19:00:00,0.98480224609375,-7.25,51
"429",2024-01-18 20:00:00,0.850814819335938,-7.25,51
"430",2024-01-18 21:00:00,0.792495727539062,-7.25,51
"431",2024-01-18 22:00:00,1.34979248046875,-7.25,51
"432",2024-01-18 23:00:00,1.44313049316406,-7.25,51
"433",2024-01-19,1.68931579589844,-7.25,51
"434",2024-01-19 01:00:00,2.19502258300781,-7.25,51
"435",2024-01-19 02:00:00,2.82090759277344,-7.25,51
"436",2024-01-19 03:00:00,3.250244140625,-7.25,51
"437",2024-01-19 04:00:00,3.13723754882812,-7.25,51
"438",2024-01-19 05:00:00,3.01544189453125,-7.25,51
"439",2024-01-19 06:00:00,3.05290222167969,-7.25,51
"440",2024-01-19 07:00:00,2.82237243652344,-7.25,51
"441",2024-01-19 08:00:00,2.87980651855469,-7.25,51
"442",2024-01-19 09:00:00,3.49888610839844,-7.25,51
"443",2024-01-19 10:00:00,4.09043884277344,-7.25,51
"444",2024-01-19 11:00:00,4.08732604980469,-7.25,51
