"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0,0.00424466233711108,0.0103463644467083,0.0787915446326245,0.0673840146016384,0.0955049025849994,0.0615476038881107,0.0368755040536525,0.0538541534020969,0.0212233116855554,0.0164480665563054,0.013795152595611,0.00424466233711108,0.000530582792138885,0.00106116558427777,0.000795874188208328,0,0,0,0,0,0,0,0.467178148478289,7.94521202088374
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.0106116558427777,0.018570397724861,0.0477524512924997,0.053323570609958,0.0419160405789719,0.0504053652531941,0.0198968547052082,0.0164480665563054,0.0135298611995416,0.00212233116855554,0.00132645698034721,0.000795874188208328,0.000530582792138885,0,0,0,0,0,0,0,0.278025383080776,8.22323740396451
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.0018570397724861,0.00955049025849994,0.0212233116855554,0.0212233116855554,0.0336920073008192,0.0169786493484443,0.0122034042191944,0.0122034042191944,0.0055711193174583,0.00132645698034721,0.00106116558427777,0,0,0,0,0,0,0,0,0.137420943163971,8.36065834712848
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159174837641666,0.00318349675283331,0.00663228490173607,0.013795152595611,0.00636699350566662,0.00636699350566662,0.0164480665563054,0.00530582792138885,0.00477524512924997,0.0018570397724861,0.000265291396069443,0,0,0,0,0,0,0,0.0665881404134301,8.42724648754192
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.00344878814890275,0.00477524512924997,0.00663228490173607,0.0055711193174583,0.00291820535676387,0.00106116558427777,0.000795874188208328,0,0.000265291396069443,0,0,0,0,0,0,0.0259985568148054,8.45324504435672
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.000795874188208328,0.00265291396069443,0.00424466233711108,0.00265291396069443,0.0018570397724861,0.00318349675283331,0.000530582792138885,0.00132645698034721,0,0,0,0,0,0,0.0177745235366527,8.47101956789337
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.000530582792138885,0.000795874188208328,0.00106116558427777,0.000795874188208328,0,0.000795874188208328,0,0,0,0,0,0,0,0.00450995373318053,8.47552952162656
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.000265291396069443,0.000265291396069443,0,0,0.000530582792138885,0,0,0,0,0,0,0.00159174837641666,8.47712127000297
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,8.47765185279511
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47765185279511
"ColTotals",0,0,0,0,0,0,0,0,0.000795874188208328,0.00424466233711108,0.0321002589244026,0.10001485631818,0.27112780678297,0.290759370092109,0.246455706948512,0.312513264569803,0.393161848974914,0.351776391188081,0.475136890360372,0.469831062438983,0.607782588395093,0.572498832717857,0.693737000721593,0.612557833524343,0.76642684324462,0.463198777537247,0.551275521032302,0.362653338426928,0.239558130650707,0.263964939089095,0.124421664756569,0.100545439110319,0.0894032004754022,0.0360796298654442,0.0183051063287915,0.0145910267838193,0.0055711193174583,0.00450995373318053,0.00159174837641666,0.00106116558427777,0,0,0,0,8.47765185279511,NA
"ColCumSum",0,0,0,0,0,0,0,0,0.000795874188208328,0.00504053652531941,0.037140795449722,0.137155651767902,0.408283458550872,0.699042828642981,0.945498535591494,1.2580118001613,1.65117364913621,2.00295004032429,2.47808693068466,2.94791799312365,3.55570058151874,4.1281994142366,4.82193641495819,5.43449424848253,6.20092109172715,6.6641198692644,7.2153953902967,7.57804872872363,7.81760685937434,8.08157179846343,8.20599346322,8.30653890233032,8.39594210280572,8.43202173267117,8.45032683899996,8.46491786578378,8.47048898510124,8.47499893883442,8.47659068721083,8.47765185279511,8.47765185279511,8.47765185279511,8.47765185279511,8.47765185279511,NA,NA
